"UF","COD_MUN_TSE","NOME_MUNICIPIO","DESCRICAO_CARGO","NUM_ZONA","QTDE_VOTOS"
"RJ","58025","Quatis","GOVERNADOR","183","8044"
"RJ","58033","Araruama","GOVERNADOR","92","65632"
"RJ","58041","Belford Roxo","GOVERNADOR","152","76846"
"RJ","58041","Belford Roxo","GOVERNADOR","153","58560"
"RJ","58041","Belford Roxo","GOVERNADOR","154","54878"
"RJ","58041","Belford Roxo","GOVERNADOR","155","62630"
"RJ","58050","Barra do Piraí","GOVERNADOR","93","58311"
"RJ","58068","Cardoso Moreira","GOVERNADOR","141","8583"
"RJ","58076","Barra Mansa","GOVERNADOR","203","33637"
"RJ","58076","Barra Mansa","GOVERNADOR","91","37762"
"RJ","58076","Barra Mansa","GOVERNADOR","94","38389"
"RJ","58084","Varre-Sai","GOVERNADOR","43","5986"
"RJ","58092","Bom Jardim","GOVERNADOR","42","16977"
"RJ","58106","Guapimirim","GOVERNADOR","149","28141"
"RJ","58114","Bom Jesus do Itabapoana","GOVERNADOR","95","22633"
"RJ","58122","Queimados","GOVERNADOR","138","78916"
"RJ","58130","Cabo Frio","GOVERNADOR","256","46250"
"RJ","58130","Cabo Frio","GOVERNADOR","96","56407"
"RJ","58149","Japeri","GOVERNADOR","139","52716"
"RJ","58157","Cachoeiras de Macacu","GOVERNADOR","49","33633"
"RJ","58165","Comendador Levy Gasparian","GOVERNADOR","40","5746"
"RJ","58173","Cambuci","GOVERNADOR","97","8998"
"RJ","58181","Aperibé","GOVERNADOR","34","6721"
"RJ","58190","Campos dos Goytacazes","GOVERNADOR","100","26278"
"RJ","58190","Campos dos Goytacazes","GOVERNADOR","129","45732"
"RJ","58190","Campos dos Goytacazes","GOVERNADOR","249","37018"
"RJ","58190","Campos dos Goytacazes","GOVERNADOR","75","46529"
"RJ","58190","Campos dos Goytacazes","GOVERNADOR","76","47360"
"RJ","58190","Campos dos Goytacazes","GOVERNADOR","98","42159"
"RJ","58190","Campos dos Goytacazes","GOVERNADOR","99","30239"
"RJ","58203","Rio das Ostras","GOVERNADOR","184","49799"
"RJ","58211","Cantagalo","GOVERNADOR","101","13416"
"RJ","58220","Areal","GOVERNADOR","174","7672"
"RJ","58238","Carmo","GOVERNADOR","102","11214"
"RJ","58246","Pinheiral","GOVERNADOR","30","13232"
"RJ","58254","Casimiro de Abreu","GOVERNADOR","50","20376"
"RJ","58262","Iguaba Grande","GOVERNADOR","181","14516"
"RJ","58270","Conceição de Macabu","GOVERNADOR","51","12639"
"RJ","58289","São Francisco de Itabapoana","GOVERNADOR","130","25220"
"RJ","58297","Cordeiro","GOVERNADOR","52","13023"
"RJ","58300","Carapebus","GOVERNADOR","255","8139"
"RJ","58319","Duas Barras","GOVERNADOR","53","7211"
"RJ","58327","Porto Real","GOVERNADOR","183","11220"
"RJ","58335","Duque de Caxias","GOVERNADOR","103","52897"
"RJ","58335","Duque de Caxias","GOVERNADOR","126","78346"
"RJ","58335","Duque de Caxias","GOVERNADOR","127","66362"
"RJ","58335","Duque de Caxias","GOVERNADOR","128","44509"
"RJ","58335","Duque de Caxias","GOVERNADOR","194","31634"
"RJ","58335","Duque de Caxias","GOVERNADOR","200","33751"
"RJ","58335","Duque de Caxias","GOVERNADOR","66","31013"
"RJ","58335","Duque de Caxias","GOVERNADOR","77","28850"
"RJ","58335","Duque de Caxias","GOVERNADOR","78","61781"
"RJ","58335","Duque de Caxias","GOVERNADOR","79","69005"
"RJ","58343","São José de Ubá","GOVERNADOR","107","5402"
"RJ","58351","Engenheiro Paulo de Frontin","GOVERNADOR","74","8007"
"RJ","58360","Tanguá","GOVERNADOR","151","17844"
"RJ","58378","Itaboraí","GOVERNADOR","104","67115"
"RJ","58378","Itaboraí","GOVERNADOR","151","59234"
"RJ","58386","Macuco","GOVERNADOR","52","5169"
"RJ","58394","Itaguaí","GOVERNADOR","105","65838"
"RJ","58408","Armação dos Búzios","GOVERNADOR","172","16805"
"RJ","58416","Itaocara","GOVERNADOR","106","15252"
"RJ","58424","Seropédica","GOVERNADOR","225","41162"
"RJ","58432","Itaperuna","GOVERNADOR","107","58267"
"RJ","58440","Itatiaia","GOVERNADOR","198","17883"
"RJ","58459","Laje do Muriaé","GOVERNADOR","73","5241"
"RJ","58467","Mesquita","GOVERNADOR","150","58137"
"RJ","58467","Mesquita","GOVERNADOR","83","49697"
"RJ","58475","Macaé","GOVERNADOR","109","59744"
"RJ","58475","Macaé","GOVERNADOR","254","47950"
"RJ","58491","Magé","GOVERNADOR","110","55063"
"RJ","58491","Magé","GOVERNADOR","148","67305"
"RJ","58491","Magé","GOVERNADOR","149","11522"
"RJ","58513","Mangaratiba","GOVERNADOR","54","21741"
"RJ","58530","Maricá","GOVERNADOR","55","62627"
"RJ","58556","Mendes","GOVERNADOR","56","12100"
"RJ","58572","Miguel Pereira","GOVERNADOR","48","17377"
"RJ","58599","Miracema","GOVERNADOR","112","16828"
"RJ","58610","Natividade","GOVERNADOR","43","9290"
"RJ","58637","Nilópolis","GOVERNADOR","201","30396"
"RJ","58637","Nilópolis","GOVERNADOR","221","24673"
"RJ","58637","Nilópolis","GOVERNADOR","44","23960"
"RJ","58637","Nilópolis","GOVERNADOR","80","29120"
"RJ","58653","Niterói","GOVERNADOR","113","28828"
"RJ","58653","Niterói","GOVERNADOR","114","25622"
"RJ","58653","Niterói","GOVERNADOR","115","26391"
"RJ","58653","Niterói","GOVERNADOR","140","23207"
"RJ","58653","Niterói","GOVERNADOR","142","30825"
"RJ","58653","Niterói","GOVERNADOR","143","26688"
"RJ","58653","Niterói","GOVERNADOR","144","32332"
"RJ","58653","Niterói","GOVERNADOR","199","48539"
"RJ","58653","Niterói","GOVERNADOR","71","37902"
"RJ","58653","Niterói","GOVERNADOR","72","38829"
"RJ","58670","Nova Friburgo","GOVERNADOR","222","39690"
"RJ","58670","Nova Friburgo","GOVERNADOR","26","51178"
"RJ","58670","Nova Friburgo","GOVERNADOR","81","29717"
"RJ","58696","Nova Iguaçu","GOVERNADOR","156","52025"
"RJ","58696","Nova Iguaçu","GOVERNADOR","157","71161"
"RJ","58696","Nova Iguaçu","GOVERNADOR","158","39255"
"RJ","58696","Nova Iguaçu","GOVERNADOR","159","63181"
"RJ","58696","Nova Iguaçu","GOVERNADOR","250","36007"
"RJ","58696","Nova Iguaçu","GOVERNADOR","27","36286"
"RJ","58696","Nova Iguaçu","GOVERNADOR","67","35352"
"RJ","58696","Nova Iguaçu","GOVERNADOR","82","35041"
"RJ","58696","Nova Iguaçu","GOVERNADOR","84","86714"
"RJ","58718","Paracambi","GOVERNADOR","70","27327"
"RJ","58734","Paraíba do Sul","GOVERNADOR","28","26663"
"RJ","58750","Paraty","GOVERNADOR","57","19276"
"RJ","58777","Petrópolis","GOVERNADOR","226","32449"
"RJ","58777","Petrópolis","GOVERNADOR","227","34701"
"RJ","58777","Petrópolis","GOVERNADOR","29","47719"
"RJ","58777","Petrópolis","GOVERNADOR","65","48851"
"RJ","58777","Petrópolis","GOVERNADOR","85","32737"
"RJ","58793","Piraí","GOVERNADOR","30","16586"
"RJ","58815","Porciúncula","GOVERNADOR","45","10416"
"RJ","58831","Resende","GOVERNADOR","198","24675"
"RJ","58831","Resende","GOVERNADOR","31","43525"
"RJ","58858","Rio Bonito","GOVERNADOR","32","35757"
"RJ","58874","Rio Claro","GOVERNADOR","108","11451"
"RJ","58890","Rio das Flores","GOVERNADOR","58","5930"
"RJ","58912","Santa Maria Madalena","GOVERNADOR","33","6655"
"RJ","58939","Santo Antônio de Pádua","GOVERNADOR","34","25328"
"RJ","58955","São Fidélis","GOVERNADOR","35","22437"
"RJ","58971","São Gonçalo","GOVERNADOR","132","63473"
"RJ","58971","São Gonçalo","GOVERNADOR","133","51754"
"RJ","58971","São Gonçalo","GOVERNADOR","134","33802"
"RJ","58971","São Gonçalo","GOVERNADOR","135","52837"
"RJ","58971","São Gonçalo","GOVERNADOR","136","40194"
"RJ","58971","São Gonçalo","GOVERNADOR","137","49590"
"RJ","58971","São Gonçalo","GOVERNADOR","197","30146"
"RJ","58971","São Gonçalo","GOVERNADOR","36","40828"
"RJ","58971","São Gonçalo","GOVERNADOR","68","44179"
"RJ","58971","São Gonçalo","GOVERNADOR","69","62117"
"RJ","58971","São Gonçalo","GOVERNADOR","86","26290"
"RJ","58971","São Gonçalo","GOVERNADOR","87","53739"
"RJ","58998","São João da Barra","GOVERNADOR","37","23856"
"RJ","59013","São João de Meriti","GOVERNADOR","145","43611"
"RJ","59013","São João de Meriti","GOVERNADOR","186","53383"
"RJ","59013","São João de Meriti","GOVERNADOR","187","51168"
"RJ","59013","São João de Meriti","GOVERNADOR","46","29707"
"RJ","59013","São João de Meriti","GOVERNADOR","88","57285"
"RJ","59013","São João de Meriti","GOVERNADOR","89","60622"
"RJ","59030","São Pedro da Aldeia","GOVERNADOR","59","43138"
"RJ","59056","São Sebastião do Alto","GOVERNADOR","60","5923"
"RJ","59072","Sapucaia","GOVERNADOR","61","12716"
"RJ","59099","Saquarema","GOVERNADOR","62","43468"
"RJ","59110","Silva Jardim","GOVERNADOR","63","12523"
"RJ","59137","Sumidouro","GOVERNADOR","64","10625"
"RJ","59153","Teresópolis","GOVERNADOR","195","52853"
"RJ","59153","Teresópolis","GOVERNADOR","38","45073"
"RJ","59170","Trajano de Moraes","GOVERNADOR","39","6912"
"RJ","59196","Três Rios","GOVERNADOR","174","30350"
"RJ","59196","Três Rios","GOVERNADOR","40","18725"
"RJ","59218","Valença","GOVERNADOR","111","46163"
"RJ","59234","Vassouras","GOVERNADOR","41","22923"
"RJ","59250","Volta Redonda","GOVERNADOR","131","36693"
"RJ","59250","Volta Redonda","GOVERNADOR","202","41716"
"RJ","59250","Volta Redonda","GOVERNADOR","47","65824"
"RJ","59250","Volta Redonda","GOVERNADOR","90","37488"
"RJ","59277","Arraial do Cabo","GOVERNADOR","146","18955"
"RJ","59293","Italva","GOVERNADOR","141","8697"
"RJ","59315","Paty do Alferes","GOVERNADOR","48","16746"
"RJ","59331","São José do Vale do Rio Preto","GOVERNADOR","196","12496"
"RJ","60011","Rio de Janeiro","GOVERNADOR","1","21181"
"RJ","60011","Rio de Janeiro","GOVERNADOR","10","43092"
"RJ","60011","Rio de Janeiro","GOVERNADOR","11","36020"
"RJ","60011","Rio de Janeiro","GOVERNADOR","117","39477"
"RJ","60011","Rio de Janeiro","GOVERNADOR","118","34501"
"RJ","60011","Rio de Janeiro","GOVERNADOR","119","57459"
"RJ","60011","Rio de Janeiro","GOVERNADOR","12","18688"
"RJ","60011","Rio de Janeiro","GOVERNADOR","120","58627"
"RJ","60011","Rio de Janeiro","GOVERNADOR","121","26511"
"RJ","60011","Rio de Janeiro","GOVERNADOR","122","55629"
"RJ","60011","Rio de Janeiro","GOVERNADOR","123","43251"
"RJ","60011","Rio de Janeiro","GOVERNADOR","124","27414"
"RJ","60011","Rio de Janeiro","GOVERNADOR","125","40866"
"RJ","60011","Rio de Janeiro","GOVERNADOR","13","47768"
"RJ","60011","Rio de Janeiro","GOVERNADOR","14","30113"
"RJ","60011","Rio de Janeiro","GOVERNADOR","15","29402"
"RJ","60011","Rio de Janeiro","GOVERNADOR","16","39106"
"RJ","60011","Rio de Janeiro","GOVERNADOR","160","35348"
"RJ","60011","Rio de Janeiro","GOVERNADOR","161","64643"
"RJ","60011","Rio de Janeiro","GOVERNADOR","162","35695"
"RJ","60011","Rio de Janeiro","GOVERNADOR","163","34867"
"RJ","60011","Rio de Janeiro","GOVERNADOR","164","24907"
"RJ","60011","Rio de Janeiro","GOVERNADOR","165","22646"
"RJ","60011","Rio de Janeiro","GOVERNADOR","166","27608"
"RJ","60011","Rio de Janeiro","GOVERNADOR","167","56709"
"RJ","60011","Rio de Janeiro","GOVERNADOR","168","32448"
"RJ","60011","Rio de Janeiro","GOVERNADOR","169","41446"
"RJ","60011","Rio de Janeiro","GOVERNADOR","17","39080"
"RJ","60011","Rio de Janeiro","GOVERNADOR","170","42799"
"RJ","60011","Rio de Janeiro","GOVERNADOR","171","33254"
"RJ","60011","Rio de Janeiro","GOVERNADOR","173","29369"
"RJ","60011","Rio de Janeiro","GOVERNADOR","175","44137"
"RJ","60011","Rio de Janeiro","GOVERNADOR","176","39087"
"RJ","60011","Rio de Janeiro","GOVERNADOR","177","39823"
"RJ","60011","Rio de Janeiro","GOVERNADOR","178","29370"
"RJ","60011","Rio de Janeiro","GOVERNADOR","179","84162"
"RJ","60011","Rio de Janeiro","GOVERNADOR","18","22910"
"RJ","60011","Rio de Janeiro","GOVERNADOR","180","66962"
"RJ","60011","Rio de Janeiro","GOVERNADOR","182","62352"
"RJ","60011","Rio de Janeiro","GOVERNADOR","185","46099"
"RJ","60011","Rio de Janeiro","GOVERNADOR","188","37567"
"RJ","60011","Rio de Janeiro","GOVERNADOR","189","36982"
"RJ","60011","Rio de Janeiro","GOVERNADOR","19","40852"
"RJ","60011","Rio de Janeiro","GOVERNADOR","190","36583"
"RJ","60011","Rio de Janeiro","GOVERNADOR","191","44556"
"RJ","60011","Rio de Janeiro","GOVERNADOR","192","51626"
"RJ","60011","Rio de Janeiro","GOVERNADOR","193","31530"
"RJ","60011","Rio de Janeiro","GOVERNADOR","2","39442"
"RJ","60011","Rio de Janeiro","GOVERNADOR","20","37338"
"RJ","60011","Rio de Janeiro","GOVERNADOR","204","28704"
"RJ","60011","Rio de Janeiro","GOVERNADOR","205","23339"
"RJ","60011","Rio de Janeiro","GOVERNADOR","206","25909"
"RJ","60011","Rio de Janeiro","GOVERNADOR","207","24322"
"RJ","60011","Rio de Janeiro","GOVERNADOR","208","24774"
"RJ","60011","Rio de Janeiro","GOVERNADOR","209","29785"
"RJ","60011","Rio de Janeiro","GOVERNADOR","21","43598"
"RJ","60011","Rio de Janeiro","GOVERNADOR","210","34956"
"RJ","60011","Rio de Janeiro","GOVERNADOR","211","56322"
"RJ","60011","Rio de Janeiro","GOVERNADOR","212","20636"
"RJ","60011","Rio de Janeiro","GOVERNADOR","213","35742"
"RJ","60011","Rio de Janeiro","GOVERNADOR","214","40237"
"RJ","60011","Rio de Janeiro","GOVERNADOR","215","33026"
"RJ","60011","Rio de Janeiro","GOVERNADOR","216","33655"
"RJ","60011","Rio de Janeiro","GOVERNADOR","217","41391"
"RJ","60011","Rio de Janeiro","GOVERNADOR","218","45300"
"RJ","60011","Rio de Janeiro","GOVERNADOR","219","51498"
"RJ","60011","Rio de Janeiro","GOVERNADOR","22","54880"
"RJ","60011","Rio de Janeiro","GOVERNADOR","220","33066"
"RJ","60011","Rio de Janeiro","GOVERNADOR","228","21056"
"RJ","60011","Rio de Janeiro","GOVERNADOR","229","45136"
"RJ","60011","Rio de Janeiro","GOVERNADOR","23","44236"
"RJ","60011","Rio de Janeiro","GOVERNADOR","230","42974"
"RJ","60011","Rio de Janeiro","GOVERNADOR","231","32508"
"RJ","60011","Rio de Janeiro","GOVERNADOR","232","27644"
"RJ","60011","Rio de Janeiro","GOVERNADOR","233","38904"
"RJ","60011","Rio de Janeiro","GOVERNADOR","234","38451"
"RJ","60011","Rio de Janeiro","GOVERNADOR","235","32015"
"RJ","60011","Rio de Janeiro","GOVERNADOR","236","19532"
"RJ","60011","Rio de Janeiro","GOVERNADOR","237","33614"
"RJ","60011","Rio de Janeiro","GOVERNADOR","238","36795"
"RJ","60011","Rio de Janeiro","GOVERNADOR","24","51109"
"RJ","60011","Rio de Janeiro","GOVERNADOR","240","36062"
"RJ","60011","Rio de Janeiro","GOVERNADOR","241","45678"
"RJ","60011","Rio de Janeiro","GOVERNADOR","242","45466"
"RJ","60011","Rio de Janeiro","GOVERNADOR","243","48257"
"RJ","60011","Rio de Janeiro","GOVERNADOR","244","29314"
"RJ","60011","Rio de Janeiro","GOVERNADOR","245","53462"
"RJ","60011","Rio de Janeiro","GOVERNADOR","246","70288"
"RJ","60011","Rio de Janeiro","GOVERNADOR","25","51015"
"RJ","60011","Rio de Janeiro","GOVERNADOR","252","33717"
"RJ","60011","Rio de Janeiro","GOVERNADOR","3","33147"
"RJ","60011","Rio de Janeiro","GOVERNADOR","4","38975"
"RJ","60011","Rio de Janeiro","GOVERNADOR","5","27457"
"RJ","60011","Rio de Janeiro","GOVERNADOR","6","26318"
"RJ","60011","Rio de Janeiro","GOVERNADOR","7","56837"
"RJ","60011","Rio de Janeiro","GOVERNADOR","8","40503"
"RJ","60011","Rio de Janeiro","GOVERNADOR","9","71390"
"RN","16004","Tenente Laurentino Cruz","GOVERNADOR","21","3615"
"RN","16012","Acari","GOVERNADOR","22","7859"
"RN","16020","Serra do Mel","GOVERNADOR","34","7237"
"RN","16039","Açu","GOVERNADOR","29","32244"
"RN","16047","Caiçara do Norte","GOVERNADOR","52","4065"
"RN","16055","Afonso Bezerra","GOVERNADOR","54","7273"
"RN","16063","São Miguel do Gostoso","GOVERNADOR","14","5529"
"RN","16071","Água Nova","GOVERNADOR","40","1927"
"RN","16080","Itajá","GOVERNADOR","29","5575"
"RN","16098","Alexandria","GOVERNADOR","41","8291"
"RN","16101","Bodó","GOVERNADOR","28","2264"
"RN","16110","Almino Afonso","GOVERNADOR","55","4223"
"RN","16128","Triunfo Potiguar","GOVERNADOR","31","3071"
"RN","16136","Alto do Rodrigues","GOVERNADOR","47","8361"
"RN","16144","Fernando Pedroza","GOVERNADOR","18","2579"
"RN","16152","Angicos","GOVERNADOR","18","7979"
"RN","16160","Major Sales","GOVERNADOR","42","2347"
"RN","16179","Antônio Martins","GOVERNADOR","38","4739"
"RN","16187","Venha-Ver","GOVERNADOR","43","2422"
"RN","16195","Apodi","GOVERNADOR","35","22546"
"RN","16209","Serrinha dos Pintos","GOVERNADOR","38","3161"
"RN","16217","Areia Branca","GOVERNADOR","32","16429"
"RN","16225","Tibau","GOVERNADOR","32","3044"
"RN","16233","Arês","GOVERNADOR","66","8495"
"RN","16241","Santa Maria","GOVERNADOR","8","3636"
"RN","16250","Augusto Severo","GOVERNADOR","31","6585"
"RN","16268","Rio do Fogo","GOVERNADOR","6","7484"
"RN","16276","Baía Formosa","GOVERNADOR","11","5338"
"RN","16284","Porto do Mangue","GOVERNADOR","29","3802"
"RN","16292","Barcelona","GOVERNADOR","19","3374"
"RN","16306","Jundiá","GOVERNADOR","13","2683"
"RN","16314","Bento Fernandes","GOVERNADOR","10","3770"
"RN","16330","Bom Jesus","GOVERNADOR","5","5942"
"RN","16357","Brejinho","GOVERNADOR","44","7244"
"RN","16373","Caiçara do Rio do Vento","GOVERNADOR","17","2853"
"RN","16390","Caicó","GOVERNADOR","25","37105"
"RN","16411","Campo Redondo","GOVERNADOR","68","6316"
"RN","16438","Canguaretama","GOVERNADOR","11","17816"
"RN","16454","Caraúbas","GOVERNADOR","36","14000"
"RN","16470","Carnaúba dos Dantas","GOVERNADOR","22","4954"
"RN","16497","Carnaubais","GOVERNADOR","29","6837"
"RN","16519","Ceará-Mirim","GOVERNADOR","6","39820"
"RN","16535","Cerro Corá","GOVERNADOR","20","6505"
"RN","16551","Coronel Ezequiel","GOVERNADOR","68","3503"
"RN","16578","Coronel João Pessoa","GOVERNADOR","43","2856"
"RN","16594","Cruzeta","GOVERNADOR","56","5795"
"RN","16616","Currais Novos","GOVERNADOR","20","26180"
"RN","16632","Doutor Severiano","GOVERNADOR","43","4183"
"RN","16659","Encanto","GOVERNADOR","40","3520"
"RN","16675","Equador","GOVERNADOR","24","3777"
"RN","16691","Espírito Santo","GOVERNADOR","9","5476"
"RN","16713","Extremoz","GOVERNADOR","6","12844"
"RN","16730","Felipe Guerra","GOVERNADOR","35","5179"
"RN","16756","Florânia","GOVERNADOR","21","6412"
"RN","16772","Francisco Dantas","GOVERNADOR","40","2259"
"RN","16799","Galinhos","GOVERNADOR","52","1794"
"RN","16810","Goianinha","GOVERNADOR","9","14781"
"RN","16837","Governador Dix-Sept Rosado","GOVERNADOR","57","9225"
"RN","16853","Grossos","GOVERNADOR","32","6415"
"RN","16870","Guamaré","GOVERNADOR","30","9111"
"RN","16896","Ielmo Marinho","GOVERNADOR","5","8064"
"RN","16918","Ipanguaçu","GOVERNADOR","29","9867"
"RN","16934","Ipueira","GOVERNADOR","65","1579"
"RN","16950","Itaú","GOVERNADOR","35","3989"
"RN","16977","Jaçanã","GOVERNADOR","68","4981"
"RN","16993","Jandaíra","GOVERNADOR","10","4598"
"RN","17019","Janduís","GOVERNADOR","58","3585"
"RN","17035","Januário Cicco","GOVERNADOR","53","6055"
"RN","17051","Japi","GOVERNADOR","16","4134"
"RN","17078","Jardim de Angicos","GOVERNADOR","10","2209"
"RN","17094","Jardim de Piranhas","GOVERNADOR","59","8417"
"RN","17116","Jardim do Seridó","GOVERNADOR","23","8659"
"RN","17132","João Câmara","GOVERNADOR","10","19303"
"RN","17159","João Dias","GOVERNADOR","41","2120"
"RN","17175","José da Penha","GOVERNADOR","42","4169"
"RN","17191","Jucurutu","GOVERNADOR","27","12488"
"RN","17213","Messias Targino","GOVERNADOR","37","3429"
"RN","17230","Lagoa d'Anta","GOVERNADOR","12","3866"
"RN","17256","Lagoa de Pedras","GOVERNADOR","13","4804"
"RN","17272","Lagoa de Velhos","GOVERNADOR","19","2524"
"RN","17299","Lagoa Nova","GOVERNADOR","20","8615"
"RN","17310","Lagoa Salgada","GOVERNADOR","44","6787"
"RN","17337","Lajes","GOVERNADOR","17","7273"
"RN","17353","Lajes Pintadas","GOVERNADOR","68","3748"
"RN","17370","Lucrécia","GOVERNADOR","55","2700"
"RN","17396","Luís Gomes","GOVERNADOR","42","6166"
"RN","17418","Macaíba","GOVERNADOR","5","37605"
"RN","17434","Macau","GOVERNADOR","30","16841"
"RN","17450","Marcelino Vieira","GOVERNADOR","60","5208"
"RN","17477","Martins","GOVERNADOR","38","5508"
"RN","17493","Maxaranguape","GOVERNADOR","6","6656"
"RN","17515","Frutuoso Gomes","GOVERNADOR","55","3260"
"RN","17531","Montanhas","GOVERNADOR","12","6569"
"RN","17558","Monte Alegre","GOVERNADOR","44","12225"
"RN","17574","Monte das Gameleiras","GOVERNADOR","15","2159"
"RN","17590","Mossoró","GOVERNADOR","33","71985"
"RN","17590","Mossoró","GOVERNADOR","34","63047"
"RN","17612","Natal","GOVERNADOR","1","68691"
"RN","17612","Natal","GOVERNADOR","2","78522"
"RN","17612","Natal","GOVERNADOR","3","84579"
"RN","17612","Natal","GOVERNADOR","4","84009"
"RN","17612","Natal","GOVERNADOR","69","121130"
"RN","17639","Nísia Floresta","GOVERNADOR","67","12922"
"RN","17655","Nova Cruz","GOVERNADOR","12","20780"
"RN","17671","Olho-d'Água do Borges","GOVERNADOR","39","3363"
